Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
7268,Tariq Lamptey,0.0,1,16,0,3,2022-03-05,21-156,gh GHA,Brighton,@,Newcastle Utd,eng Premier League,L 1-2,Y,58,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,0.2,0.4,0.0,0.0,-0.3,0.04,1,0.00,,0,0.0,22.3,0,1,0.00,,0,0.0,22.3,0,16,18,88.9,1,0,2,0,3,267,66,9,10,90.0,5,6,83.3,1,1,100.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,3,0,0,0,3,"DF,FW",Match Report
7269,Pierre Lees-Melou,0.0,1,19,0,0,2022-03-05,28-284,fr FRA,Norwich City,,Brentford,eng Premier League,L 1-3,N,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,0.00,0.00,1,100.0,32.9,0,1,0.00,0.00,1,100.0,32.9,0,19,23,82.6,0,3,1,0,2,378,120,9,9,100.0,2,4,50.0,5,7,71.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,MF,Match Report
7270,João Moutinho,0.0,0,57,3,0,2022-03-05,35-178,pt POR,Wolves,,Crystal Palace,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,57,74,77.0,1,5,1,1,5,1056,244,23,26,88.5,24,32,75.0,7,11,63.6,3,1,0,1,2,1,2,50.0,1,2,0,2,2,5,1,0,0,0,0,0,3,MF,Match Report
7271,Luke Thomas,0.0,0,53,3,0,2022-03-05,20-268,eng ENG,Leicester City,,Leeds United,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,53,69,76.8,1,4,0,0,7,809,377,25,25,100.0,22,28,78.6,4,7,57.1,3,2,2,1,0,3,4,75.0,1,1,0,1,1,4,2,0,0,0,0,0,4,DF,Match Report
7272,Dwight McNeil,0.3,2,27,2,0,2022-03-05,22-103,eng ENG,Burnley,,Chelsea,eng Premier League,L 0-4,Y,90,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.4,0.5,-0.3,-0.3,-0.2,0.16,2,0.00,,0,0.0,14.7,0,2,0.00,,0,0.0,14.7,0,27,39,69.2,1,1,1,1,2,457,104,14,17,82.4,6,8,75.0,5,9,55.6,2,2,1,0,1,0,2,0.0,2,2,0,2,0,2,1,0,0,0,0,0,6,MF,Match Report
7273,Kai Havertz,1.2,2,20,1,0,2022-03-05,22-267,de GER,Chelsea,@,Burnley,eng Premier League,W 4-0,Y,90,2,0,2,2,0,0,0,1.2,1.2,0.0,1.2,0.1,1.2,+0.8,+0.8,0.0,0.59,2,1.00,1.00,2,100.0,4.4,0,2,1.00,1.00,2,100.0,4.4,0,20,26,76.9,0,1,0,0,0,199,18,17,20,85.0,1,2,50.0,0,0,,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,1,"FW,MF",Match Report
7274,Mark Noble,0.0,0,22,0,0,2022-03-05,34-301,eng ENG,West Ham,@,Liverpool,eng Premier League,L 0-1,N,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,25,88.0,0,2,0,0,3,408,141,10,11,90.9,9,10,90.0,3,4,75.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,MF,Match Report
7275,Aymeric Laporte,0.0,0,94,0,0,2022-03-06,27-283,es ESP,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,94,98,95.9,0,7,0,0,10,1762,655,31,31,100.0,56,59,94.9,6,7,85.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,5,DF,Match Report
7276,Hassane Kamara,0.0,1,58,5,0,2022-03-06,28-001,ci CIV,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,19.5,0,1,0.00,,0,0.0,19.5,0,58,77,75.3,1,1,1,1,4,847,360,36,45,80.0,19,21,90.5,2,8,25.0,5,2,2,1,2,2,3,66.7,1,1,0,1,7,12,3,0,0,0,0,0,13,DF,Match Report
7277,Moussa Sissoko,0.3,2,30,3,0,2022-03-06,32-202,fr FRA,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,1,0,1,1,0,0,0,0.3,0.3,0.1,0.4,0.0,0.4,+0.7,+0.7,-0.1,0.13,2,0.50,1.00,1,50.0,19.3,0,2,0.50,1.00,1,50.0,19.3,0,30,35,85.7,3,5,1,0,5,464,153,18,21,85.7,7,9,77.8,4,4,100.0,3,0,0,2,1,0,1,0.0,1,0,0,0,0,3,0,0,0,0,0,0,9,MF,Match Report
7278,Emmanuel Dennis,0.4,4,10,0,2,2022-03-06,24-111,ng NGA,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.4,-0.4,-0.4,0.0,0.09,4,0.00,0.00,1,25.0,13.5,0,4,0.00,0.00,1,25.0,13.5,0,10,21,47.6,1,0,1,0,3,154,57,5,13,38.5,3,4,75.0,1,1,100.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,2,0,0,0,5,"FW,MF",Match Report
7279,Anthony Elanga,0.0,0,24,4,0,2022-03-06,19-313,se SWE,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,63,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,24,27,88.9,0,1,2,0,4,351,141,13,14,92.9,8,8,100.0,1,1,100.0,4,2,3,1,0,4,4,100.0,0,1,0,1,0,4,0,0,0,0,0,0,5,FW,Match Report
7280,Ben White,0.2,2,57,0,0,2022-03-06,24-149,eng ENG,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.09,2,0.00,0.00,1,50.0,12.9,0,2,0.00,0.00,1,50.0,12.9,0,57,65,87.7,0,5,0,0,3,950,342,24,26,92.3,29,31,93.5,3,7,42.9,0,0,0,0,0,0,2,0.0,2,2,2,0,1,1,6,0,0,0,0,0,2,DF,Match Report
7281,Ederson,0.0,0,45,0,0,2022-03-06,28-201,br BRA,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,45,47,95.7,0,0,0,0,0,1055,579,7,7,100.0,25,25,100.0,13,15,86.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
7282,Bernardo Silva,0.5,3,74,2,0,2022-03-06,27-208,pt POR,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,0.2,0.7,-0.5,-0.5,+0.8,0.15,3,0.00,,0,0.0,15.7,0,3,0.00,,0,0.0,15.7,0,74,85,87.1,3,6,2,2,6,1134,271,37,40,92.5,35,40,87.5,2,2,100.0,2,0,1,1,0,2,4,50.0,2,2,0,2,4,6,1,0,0,0,0,0,6,"MF,FW",Match Report
7283,Aaron Ramsdale,0.0,0,22,0,0,2022-03-06,23-296,eng ENG,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,36,61.1,0,1,0,0,0,481,279,10,11,90.9,8,8,100.0,4,17,23.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,3,GK,Match Report
7284,Gabriel Martinelli,0.2,3,13,1,0,2022-03-06,20-261,br BRA,Arsenal,@,Watford,eng Premier League,W 3-2,Y,72,1,0,1,1,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,+0.8,+0.8,-0.1,0.07,3,0.33,1.00,1,33.3,20.3,0,3,0.33,1.00,1,33.3,20.3,0,13,18,72.2,1,1,0,0,0,169,38,7,8,87.5,4,6,66.7,1,3,33.3,1,1,0,1,0,0,0,,0,1,0,1,1,2,0,0,0,0,0,0,8,"FW,MF",Match Report
7285,Bruno Fernandes,0.0,1,20,0,1,2022-03-06,27-179,pt POR,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,-0.1,0.02,1,0.00,,0,0.0,24.7,0,1,0.00,,0,0.0,24.7,0,20,30,66.7,1,1,1,0,3,317,56,11,16,68.8,8,11,72.7,1,3,33.3,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,1,0,0,0,2,MF,Match Report
7286,Thomas Partey,0.1,2,69,2,0,2022-03-06,28-266,gh GHA,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.03,2,0.00,,0,0.0,25.4,0,2,0.00,,0,0.0,25.4,0,69,80,86.3,1,7,2,0,8,1258,361,25,28,89.3,26,30,86.7,12,14,85.7,2,1,0,1,1,0,2,0.0,2,1,0,1,2,4,0,0,0,0,0,0,7,MF,Match Report
7287,Nicolas Pépé,0.0,1,2,0,0,2022-03-06,26-281,ci CIV,Arsenal,@,Watford,eng Premier League,W 3-2,N,18,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,18.0,0,1,0.00,,0,0.0,18.0,0,2,5,40.0,0,0,0,0,0,16,2,2,3,66.7,0,2,0.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
7288,John Stones,0.0,0,94,0,0,2022-03-06,27-282,eng ENG,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,94,101,93.1,1,2,0,0,3,1547,441,44,47,93.6,45,46,97.8,5,8,62.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,2,DF,Match Report
7289,Rodri,0.0,0,97,1,0,2022-03-06,25-257,es ESP,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,97,101,96.0,1,4,2,0,7,1612,341,40,41,97.6,51,52,98.1,5,6,83.3,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,2,0,0,0,0,0,8,MF,Match Report
7290,Gabriel Magalhães,0.1,1,52,3,0,2022-03-06,24-077,br BRA,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.09,1,0.00,,0,0.0,4.3,0,1,0.00,,0,0.0,4.3,0,52,61,85.2,0,2,1,0,3,822,278,22,24,91.7,29,31,93.5,1,6,16.7,3,1,1,2,0,3,3,100.0,0,0,0,0,2,5,2,0,0,0,0,0,10,DF,Match Report
7291,Tom Cleverley,0.0,1,36,2,0,2022-03-06,32-206,eng ENG,Watford,,Arsenal,eng Premier League,L 2-3,Y,88,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,0.00,1,100.0,14.2,0,1,0.00,0.00,1,100.0,14.2,0,36,46,78.3,0,1,0,0,5,570,164,16,17,94.1,16,19,84.2,1,6,16.7,2,1,0,2,0,1,1,100.0,0,1,0,1,0,2,2,1,0,0,0,0,2,MF,Match Report
7292,Cucho,0.2,3,17,2,0,2022-03-06,22-320,co COL,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,1,1,2,1,0,0,0,0.2,0.2,0.3,0.5,0.1,0.5,+0.8,+0.8,+0.7,0.06,3,0.33,0.50,2,66.7,20.6,1,3,0.33,0.50,2,66.7,20.6,1,17,31,54.8,2,1,2,0,3,232,79,11,17,64.7,4,6,66.7,1,2,50.0,2,0,0,1,1,1,2,50.0,1,0,0,0,0,2,2,0,0,0,0,0,2,"FW,MF",Match Report
7293,Martin Ødegaard,0.1,1,71,4,0,2022-03-06,23-079,no NOR,Arsenal,@,Watford,eng Premier League,W 3-2,Y,89,1,0,1,1,0,0,0,0.1,0.1,0.3,0.4,0.2,0.4,+0.9,+0.9,-0.3,0.07,1,1.00,1.00,1,100.0,13.7,0,1,1.00,1.00,1,100.0,13.7,0,71,79,89.9,4,5,3,1,13,1022,268,40,43,93.0,22,26,84.6,4,4,100.0,4,2,1,2,1,1,6,16.7,5,1,0,1,1,5,0,0,0,0,0,0,9,"MF,FW",Match Report
7294,David de Gea,0.0,0,22,0,0,2022-03-06,31-119,es ESP,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,26,84.6,0,0,0,0,0,542,393,9,9,100.0,7,7,100.0,6,10,60.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
7295,Jesse Lingard,0.0,0,2,0,0,2022-03-06,29-081,eng ENG,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,N,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,1,0,0,1,29,22,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
7296,İlkay Gündoğan,0.2,1,16,0,0,2022-03-06,31-133,de GER,Manchester City,,Manchester Utd,eng Premier League,W 4-1,N,11,0,1,1,0,0,0,0,0.2,0.2,0.6,0.8,0.4,0.8,-0.2,-0.2,+0.4,0.20,1,0.00,,0,0.0,12.1,0,1,0.00,,0,0.0,12.1,0,16,17,94.1,2,0,1,0,1,222,73,8,9,88.9,6,6,100.0,0,0,,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,MF,Match Report
7297,Cédric Soares,0.0,1,60,4,0,2022-03-06,30-187,pt POR,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.03,1,0.00,,0,0.0,19.5,0,1,0.00,,0,0.0,19.5,0,60,77,77.9,1,2,1,1,5,862,324,37,42,88.1,18,20,90.0,4,13,30.8,4,3,2,1,1,2,4,50.0,2,3,1,2,5,9,2,0,0,0,0,0,8,DF,Match Report
7298,Paul Pogba,0.0,0,16,0,0,2022-03-06,28-356,fr FRA,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,63,0,1,1,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,+0.9,,0,,,0,,,0,0,,,0,,,0,16,22,72.7,1,1,0,0,3,256,89,9,12,75.0,4,6,66.7,2,2,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
7299,Kyle Walker,0.0,0,77,1,0,2022-03-06,31-282,eng ENG,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,77,81,95.1,1,6,0,0,7,1338,361,38,40,95.0,32,32,100.0,6,7,85.7,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,1,0,0,0,0,0,5,DF,Match Report
7300,Riyad Mahrez,1.0,8,43,0,0,2022-03-06,31-013,dz ALG,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,2,0,2,2,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,+1.0,+1.0,0.0,0.12,8,0.25,0.50,4,50.0,15.6,0,8,0.25,0.50,4,50.0,15.6,0,43,45,95.6,0,1,1,0,3,654,84,22,22,100.0,16,16,100.0,3,5,60.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0,0,0,1,FW,Match Report
7301,Craig Cathcart,0.0,0,35,1,0,2022-03-06,33-028,nir NIR,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,35,41,85.4,0,0,0,0,0,652,189,12,13,92.3,19,21,90.5,3,5,60.0,1,0,1,0,0,0,0,,0,3,3,0,1,2,4,0,0,0,0,0,5,DF,Match Report
7302,Samir Santos,0.0,0,37,1,0,2022-03-06,27-091,br BRA,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,37,40,92.5,0,2,0,0,3,658,265,13,14,92.9,20,20,100.0,3,5,60.0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,2,1,0,0,0,0,2,DF,Match Report
7303,Alexandre Lacazette,0.1,2,23,3,0,2022-03-06,30-282,fr FRA,Arsenal,@,Watford,eng Premier League,W 3-2,Y,79,0,2,2,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,+1.8,0.07,2,0.00,,0,0.0,14.8,0,2,0.00,,0,0.0,14.8,0,23,27,85.2,2,3,2,0,3,259,50,18,19,94.7,3,4,75.0,0,0,,3,2,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,4,FW,Match Report
7304,Aaron Wan-Bissaka,0.0,0,28,0,0,2022-03-06,24-100,eng ENG,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,28,41,68.3,0,2,0,0,1,369,123,19,22,86.4,8,12,66.7,1,1,100.0,0,0,0,0,0,0,1,0.0,1,2,1,1,4,4,0,1,0,0,0,0,5,DF,Match Report
7305,Marcus Rashford,0.0,0,4,0,0,2022-03-06,24-126,eng ENG,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,N,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,4,7,57.1,0,0,0,0,0,37,7,3,4,75.0,0,0,,0,1,0.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
7306,Eddie Nketiah,0.0,1,3,0,0,2022-03-06,22-280,eng ENG,Arsenal,@,Watford,eng Premier League,W 3-2,N,11,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,17.5,0,1,0.00,,0,0.0,17.5,0,3,4,75.0,0,0,0,0,0,39,0,2,2,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
7307,Jack Grealish,0.1,1,41,1,0,2022-03-06,26-177,eng ENG,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,0.3,0.7,-0.1,-0.1,-0.6,0.11,1,0.00,,0,0.0,13.5,0,1,0.00,,0,0.0,13.5,0,41,47,87.2,3,0,5,0,9,560,133,26,28,92.9,15,16,93.8,0,0,,1,1,1,0,0,0,2,0.0,2,2,0,2,0,1,0,0,0,0,0,0,2,FW,Match Report
7308,Fred,0.2,1,23,1,0,2022-03-06,29-001,br BRA,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.22,1,0.00,0.00,1,100.0,5.2,0,1,0.00,0.00,1,100.0,5.2,0,23,27,85.2,0,4,0,0,4,381,136,11,11,100.0,8,11,72.7,3,3,100.0,1,0,1,0,0,0,7,0.0,7,4,2,2,5,6,0,0,0,0,0,0,9,MF,Match Report
7309,Samuel Kalu,0.0,1,2,0,0,2022-03-06,24-192,ng NGA,Watford,,Arsenal,eng Premier League,L 2-3,N,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,30.0,0,1,0.00,0.00,1,100.0,30.0,0,2,3,66.7,0,0,0,0,0,25,4,1,1,100.0,1,1,100.0,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
7310,Bukayo Saka,0.1,1,37,2,0,2022-03-06,20-182,eng ENG,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,1,1,2,1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,+0.9,+0.9,+0.9,0.10,1,1.00,1.00,1,100.0,18.6,0,1,1.00,1.00,1,100.0,18.6,0,37,50,74.0,2,2,3,0,6,458,96,27,29,93.1,9,16,56.3,0,1,0.0,2,2,0,2,0,1,3,33.3,2,2,0,2,2,4,0,0,0,0,0,0,2,"FW,MF",Match Report
7311,João Cancelo,0.0,1,77,5,0,2022-03-06,27-283,pt POR,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,0.00,1,100.0,16.7,0,1,0.00,0.00,1,100.0,16.7,0,77,87,88.5,0,8,2,0,11,1204,276,49,49,100.0,19,24,79.2,8,9,88.9,5,4,2,2,1,4,4,100.0,0,0,0,0,3,8,2,0,0,0,0,0,4,DF,Match Report
7312,Ben Foster,0.0,0,24,0,0,2022-03-06,38-337,eng ENG,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,24,39,61.5,0,2,0,0,0,944,865,3,3,100.0,8,8,100.0,13,28,46.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,GK,Match Report
7313,Rob Holding,0.0,0,0,0,0,2022-03-06,26-167,eng ENG,Arsenal,@,Watford,eng Premier League,W 3-2,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,DF,Match Report
7314,Harry Maguire,0.0,0,32,2,0,2022-03-06,29-001,eng ENG,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,32,35,91.4,0,3,0,0,2,695,179,6,6,100.0,21,21,100.0,5,7,71.4,2,0,1,1,0,2,2,100.0,0,2,2,0,0,2,6,0,0,0,0,0,2,DF,Match Report
7315,Scott McTominay,0.0,0,31,7,0,2022-03-06,25-088,sct SCO,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,31,37,83.8,0,2,1,0,3,579,142,13,14,92.9,13,16,81.3,4,5,80.0,7,4,5,2,0,5,6,83.3,1,3,2,1,2,9,4,0,0,0,0,0,6,MF,Match Report
7316,Jadon Sancho,0.2,2,19,1,0,2022-03-06,21-346,eng ENG,Manchester Utd,@,Manchester City,eng Premier League,L 1-4,Y,90,1,0,1,1,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,+0.8,+0.8,0.0,0.09,2,0.50,1.00,1,50.0,15.6,0,2,0.50,1.00,1,50.0,15.6,0,19,22,86.4,0,1,0,0,1,290,46,13,16,81.3,5,5,100.0,1,1,100.0,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,0,0,0,0,2,"FW,MF",Match Report
7317,Imran Louza,0.1,1,29,1,0,2022-03-06,22-309,ma MAR,Watford,,Arsenal,eng Premier League,L 2-3,Y,63,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.05,1,0.00,0.00,1,100.0,28.8,1,1,0.00,0.00,1,100.0,28.8,1,29,35,82.9,0,3,0,0,3,449,112,12,13,92.3,13,14,92.9,2,6,33.3,1,1,0,1,0,0,2,0.0,2,0,0,0,3,4,0,0,0,0,0,0,3,MF,Match Report
7318,Kevin De Bruyne,0.8,6,42,1,0,2022-03-06,30-251,be BEL,Manchester City,,Manchester Utd,eng Premier League,W 4-1,Y,79,2,1,3,2,0,0,0,0.8,0.8,0.3,1.1,0.2,1.1,+1.2,+1.2,+0.7,0.13,6,0.33,0.50,4,66.7,14.2,1,6,0.33,0.50,4,66.7,14.2,1,42,48,87.5,5,7,2,0,7,824,167,17,18,94.4,18,19,94.7,6,8,75.0,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,0,0,0,0,6,MF,Match Report
7319,Kiko Femenía,0.0,0,45,2,0,2022-03-06,31-032,es ESP,Watford,,Arsenal,eng Premier League,L 2-3,Y,90,0,1,1,0,0,0,0,0.0,0.0,0.4,0.4,0.2,0.4,0.0,0.0,+0.6,,0,,,0,,,0,0,,,0,,,0,45,56,80.4,2,2,2,1,6,746,262,21,25,84.0,22,24,91.7,1,5,20.0,2,2,1,1,0,2,2,100.0,0,1,0,1,1,3,0,0,0,0,0,0,8,DF,Match Report
7320,Granit Xhaka,0.1,1,38,1,0,2022-03-06,29-160,ch SUI,Arsenal,@,Watford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.08,1,0.00,,0,0.0,18.6,0,1,0.00,,0,0.0,18.6,0,38,41,92.7,1,3,0,0,7,523,170,21,23,91.3,14,14,100.0,1,2,50.0,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,2,0,0,0,0,0,6,"MF,DF",Match Report
