Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
385,Wolves,2023-12-30,1.9,441,12,5,64,506,6,2004,22,436,,Everton,eng Premier League,W 3-0,3,0,+3,53,3,0,0,0,1.9,1.9,+1.5,+1.5,1.5,1.4,+1.1,+1.1,+0.5,0.17,12,0.25,0.50,6,50.0,13.4,0,441,556,79.3,9,34,14,2,44,8117,2771,187,217,86.2,189,216,87.5,52,100,52.0,22,20,1,1,0,0,0,6,6,0,0,0,0,0,367,2004,915,21,12,7,9,9,436,43,436,43,367,2004,915,21,12,7,9,9,19,12,7,10,2,7,16,43.8,9,13,4,9,9,28,19,0,506,47,15,2,7,19,18,5,4,0,0,3,5,5,10,3,0,0,0,64,Match Report
386,Chelsea,2023-12-30,1.5,357,16,3,42,387,4,1462,20,354,@,Luton Town,eng Premier League,W 3-2,3,2,+1,48,3,0,0,0,1.5,1.5,-0.8,-0.8,1.4,0.5,+1.5,+1.5,+0.6,0.12,12,0.25,0.38,8,66.7,17.5,0,357,436,81.9,10,19,3,0,23,6499,2732,160,175,91.4,137,155,88.4,43,76,56.6,20,14,3,3,0,0,0,4,3,0,1,0,0,0,294,1462,683,17,7,7,15,8,354,22,354,22,294,1462,683,17,7,7,15,8,26,16,18,6,2,13,22,59.1,9,16,5,11,5,31,27,0,387,48,18,3,2,2,12,2,0,0,0,1,7,3,13,1,0,0,0,42,Match Report
387,Manchester Utd,2023-12-30,0.8,430,8,3,47,481,2,2045,19,424,@,Nott'ham Forest,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,0.8,0.8,+0.1,+0.1,0.8,0.7,+0.2,+0.2,+0.2,0.08,10,0.10,0.20,5,50.0,17.5,0,430,539,79.8,10,43,9,2,44,6852,2471,226,261,86.6,147,176,83.5,35,56,62.5,19,15,2,0,1,0,1,2,1,0,0,0,0,1,274,2045,1117,20,9,6,12,16,424,43,424,43,274,2045,1117,20,9,6,12,16,14,8,9,4,1,9,13,69.2,4,10,3,7,8,22,23,0,481,56,10,1,4,17,30,5,1,2,0,2,16,3,28,2,0,0,0,47,Match Report
388,Sheffield Utd,2023-12-30,0.3,193,7,4,27,223,0,832,8,193,@,Manchester City,eng Premier League,L 0-2,0,2,-2,20,0,0,0,0,0.3,0.3,-1.9,-1.9,0.3,0.2,-0.3,-0.3,-0.3,0.08,4,0.00,0.00,2,50.0,14.9,0,193,259,74.5,3,5,3,2,6,3631,1223,71,79,89.9,101,115,87.8,19,51,37.3,8,4,2,0,1,1,0,0,0,0,0,0,0,0,174,832,294,4,3,0,9,5,193,6,193,6,174,832,294,4,3,0,9,5,15,7,13,2,0,6,12,50.0,6,12,6,6,7,22,25,0,223,34,6,0,1,7,12,2,1,1,0,2,7,4,15,2,0,0,0,27,Match Report
389,Fulham,2023-12-31,1.2,355,6,4,48,403,3,1929,22,354,,Arsenal,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,1.2,1.2,-0.4,-0.4,0.7,0.4,+0.8,+0.8,+0.3,0.08,15,0.13,0.50,4,26.7,18.2,1,355,446,79.6,10,24,7,2,28,6505,2377,159,179,88.8,137,154,89.0,46,78,59.0,22,11,2,2,5,1,1,3,2,0,0,1,0,0,330,1929,871,19,18,3,13,7,354,27,354,27,330,1929,871,19,18,3,13,7,15,6,9,5,1,8,14,57.1,6,9,3,6,17,32,23,1,403,39,9,3,3,19,10,5,1,4,0,4,10,4,11,4,0,0,0,48,Match Report
390,Bournemouth,2023-12-31,1.7,382,10,5,55,406,2,1845,41,381,@,Tottenham,eng Premier League,L 1-3,1,3,-2,50,1,0,0,0,1.7,1.7,-0.6,-0.6,1.2,1.5,-0.7,-0.7,-0.2,0.07,24,0.04,0.25,4,16.7,17.2,1,382,467,81.8,17,42,16,5,43,7457,2866,151,168,89.9,161,180,89.4,61,91,67.0,41,28,5,3,2,2,1,2,2,0,0,0,0,0,321,1845,947,21,20,6,24,11,381,43,381,43,321,1845,947,21,20,6,24,11,19,10,6,8,5,8,16,50.0,8,9,2,7,13,32,14,0,406,58,12,3,3,29,24,13,12,0,0,3,10,5,27,3,0,0,0,55,Match Report
391,Tottenham,2023-12-31,2.3,378,11,5,43,415,6,1802,21,371,,Bournemouth,eng Premier League,W 3-1,3,1,+2,50,3,0,0,0,2.3,2.3,+0.6,+0.6,2.2,1.6,+0.7,+0.7,+0.8,0.19,12,0.25,0.50,6,50.0,14.7,0,378,473,79.9,9,19,6,1,36,6263,2456,185,209,88.5,149,168,88.7,32,64,50.0,21,16,1,1,2,0,1,6,5,0,0,0,0,1,261,1802,929,28,13,9,23,11,371,36,371,36,261,1802,929,28,13,9,23,11,23,11,13,6,4,12,20,60.0,8,19,11,8,7,30,24,0,415,54,21,5,2,12,14,4,2,1,0,4,7,5,24,4,0,0,0,43,Match Report
392,Arsenal,2023-12-31,1.6,576,9,4,49,635,1,3079,23,569,@,Fulham,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,1.6,1.6,+0.4,+0.4,0.5,0.6,-0.6,-0.6,-0.5,0.13,13,0.08,0.33,3,23.1,15.4,1,576,670,86.0,8,43,5,1,66,8801,2696,335,364,92.0,213,245,86.9,25,47,53.2,23,18,0,2,1,2,0,1,0,0,0,1,0,0,532,3079,1603,29,23,8,15,7,569,66,569,66,532,3079,1603,29,23,8,15,7,13,9,3,8,2,6,13,46.2,7,15,6,9,7,20,14,1,635,35,14,2,1,20,9,4,4,0,0,0,7,4,27,0,0,0,0,49,Match Report
393,Newcastle Utd,2024-01-01,0.6,282,13,3,56,326,4,1337,8,281,@,Liverpool,eng Premier League,L 2-4,2,4,-2,39,2,0,0,0,0.6,0.6,-6.4,-4.8,0.6,0.7,+1.4,+1.4,+1.4,0.12,5,0.40,0.67,3,60.0,16.1,0,282,376,75.0,4,14,7,0,20,4582,1928,153,175,87.4,94,119,79.0,26,57,45.6,8,6,1,1,0,0,0,4,2,1,1,0,0,0,219,1337,707,15,8,1,18,8,281,20,281,20,219,1337,707,15,8,1,18,8,20,13,14,5,1,10,25,40.0,15,23,13,10,9,29,38,2,326,47,17,5,3,5,14,3,0,1,1,3,10,3,18,3,0,2,0,56,Match Report
394,Liverpool,2024-01-01,7.0,496,7,4,59,553,8,2507,58,492,,Newcastle Utd,eng Premier League,W 4-2,4,2,+2,61,3,1,2,1,7.0,5.4,+6.4,+4.8,4.3,3.8,-3.0,-2.4,-1.3,0.17,32,0.09,0.25,12,37.5,16.2,0,496,600,82.7,23,50,16,6,58,8866,2983,218,234,93.2,215,252,85.3,48,82,58.5,58,43,2,3,6,3,1,8,7,0,0,0,1,0,419,2507,1431,34,21,19,14,10,492,58,492,58,419,2507,1431,34,21,19,14,10,15,7,3,7,5,7,20,35.0,13,11,1,10,11,26,1,0,553,46,16,2,9,23,16,7,3,2,0,1,10,4,24,1,2,0,0,59,Match Report
395,Brighton,2024-01-02,2.3,826,6,3,46,868,0,2470,41,820,@,West Ham,eng Premier League,D 0-0,0,0,0,68,0,0,0,0,2.3,2.3,+1.7,+1.7,2.0,1.9,-2.3,-2.3,-2.0,0.11,22,0.00,0.00,8,36.4,14.4,0,826,905,91.3,18,68,15,4,70,12871,4092,420,444,94.6,334,357,93.6,45,60,75.0,41,34,1,1,4,1,0,0,0,0,0,0,0,0,589,2470,1417,22,22,9,16,10,820,70,820,70,589,2470,1417,22,22,9,16,10,12,6,2,6,4,6,11,54.5,5,7,0,7,8,20,16,0,868,36,7,2,2,13,20,0,0,0,0,1,7,3,19,1,0,0,0,46,Match Report
396,West Ham,2024-01-02,0.7,332,14,1,43,385,0,1606,12,331,,Brighton,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,0.7,0.7,-1.7,-1.7,0.2,0.2,-0.7,-0.7,-0.2,0.11,6,0.00,0.00,2,33.3,16.0,0,332,425,78.1,3,25,7,2,25,5737,2175,174,196,88.8,112,132,84.8,38,70,54.3,12,11,0,0,0,0,1,0,0,0,0,0,0,0,290,1606,812,18,9,6,5,6,331,25,331,25,290,1606,812,18,9,6,5,6,18,14,9,8,1,8,11,72.7,3,11,5,6,14,32,25,0,385,37,7,1,3,17,17,2,1,1,0,3,8,1,18,3,0,0,0,43,Match Report
397,Luton Town,2024-01-12,0.9,462,14,3,55,546,2,2393,28,454,@,Burnley,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,0.9,0.9,-0.2,-0.2,0.9,0.7,+0.1,+0.1,+0.1,0.07,14,0.07,0.20,5,35.7,18.2,0,462,595,77.6,14,28,7,2,39,7466,2594,229,264,86.7,175,212,82.5,34,74,45.9,28,24,0,3,1,0,0,2,2,0,0,0,0,0,436,2393,1248,24,24,8,22,12,454,39,454,39,436,2393,1248,24,24,8,22,12,23,14,12,9,2,11,23,47.8,12,9,0,9,7,30,13,0,546,45,8,2,6,26,18,8,6,2,0,4,12,3,16,4,0,0,0,55,Match Report
398,Burnley,2024-01-12,1.1,265,9,4,40,335,2,1269,24,261,,Luton Town,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,1.1,1.1,+0.2,+0.2,0.4,0.3,-0.1,-0.1,-0.4,0.08,13,0.08,0.14,7,53.8,18.8,1,265,384,69.0,10,21,5,0,28,4432,1830,129,153,84.3,104,141,73.8,22,67,32.8,24,15,3,4,1,1,0,2,2,0,0,0,0,0,215,1269,626,18,17,3,13,12,261,28,261,28,215,1269,626,18,17,3,13,12,17,9,8,7,2,5,18,27.8,13,15,6,9,12,29,30,1,335,48,15,2,1,10,25,2,0,2,0,1,8,4,8,1,0,0,0,40,Match Report
399,Manchester City,2024-01-13,3.0,697,6,3,54,737,6,2797,47,691,@,Newcastle Utd,eng Premier League,W 3-2,3,2,+1,72,3,0,0,0,3.0,3.0,+1.7,+1.7,2.4,2.6,0.0,0.0,+0.6,0.11,27,0.11,0.27,11,40.7,19.3,2,697,786,88.7,21,68,21,2,70,10380,2765,397,415,95.7,240,259,92.7,37,70,52.9,47,38,1,4,1,2,1,6,4,0,2,0,0,0,579,2797,1492,32,22,17,13,19,691,68,691,68,579,2797,1492,32,22,17,13,19,11,6,3,7,1,3,4,75.0,1,9,4,5,5,16,9,2,737,48,13,1,7,20,15,13,3,3,0,1,13,3,38,1,0,0,0,54,Match Report
400,Fulham,2024-01-13,0.8,363,15,4,40,417,0,2096,23,361,@,Chelsea,eng Premier League,L 0-1,0,1,-1,45,0,0,0,0,0.8,0.8,-1.3,-0.6,0.5,0.9,-0.8,-0.8,-0.5,0.06,14,0.00,0.00,4,28.6,22.0,2,363,471,77.1,10,21,7,1,30,6049,2330,174,203,85.7,141,172,82.0,33,59,55.9,23,15,3,0,2,2,1,0,0,0,0,0,0,0,376,2096,1049,21,18,3,19,13,361,30,361,30,376,2096,1049,21,18,3,19,13,25,15,13,9,3,14,27,51.9,13,12,5,7,18,43,25,0,417,54,15,0,2,17,25,4,1,2,0,0,14,4,18,0,0,1,0,40,Match Report
401,Chelsea,2024-01-13,2.2,467,8,4,53,528,2,2053,28,462,,Fulham,eng Premier League,W 1-0,1,0,+1,55,0,1,1,0,2.2,1.4,+1.3,+0.6,1.2,1.6,-1.2,-1.4,-1.2,0.09,16,0.00,0.00,2,12.5,17.5,0,467,571,81.8,13,45,16,3,54,7905,2750,232,268,86.6,204,235,86.8,30,53,56.6,28,23,2,0,1,2,0,2,1,0,0,0,1,0,395,2053,1172,27,11,12,14,11,462,52,462,52,395,2053,1172,27,11,12,14,11,20,8,8,6,6,7,15,46.7,8,14,3,11,7,27,40,0,528,39,7,4,1,19,19,6,2,3,0,4,8,4,10,4,1,0,0,53,Match Report
402,Newcastle Utd,2024-01-13,1.3,224,13,1,50,267,3,1047,18,221,,Manchester City,eng Premier League,L 2-3,2,3,-1,28,2,0,0,0,1.3,1.3,-1.7,-1.7,1.2,0.9,+0.7,+0.7,+0.8,0.11,12,0.17,0.40,5,41.7,14.7,0,224,312,71.8,11,12,7,3,14,4079,1650,101,117,86.3,89,107,83.2,29,62,46.8,18,16,1,0,0,1,0,3,3,0,0,0,0,0,208,1047,529,8,5,5,14,8,221,13,221,13,208,1047,529,8,5,5,14,8,24,13,16,4,4,5,21,23.8,16,22,9,13,9,33,28,0,267,37,8,3,0,8,13,3,0,2,0,8,4,1,5,8,0,0,0,50,Match Report
403,Tottenham,2024-01-14,1.2,533,12,3,46,566,4,2198,29,528,@,Manchester Utd,eng Premier League,D 2-2,2,2,0,63,2,0,0,0,1.2,1.2,+0.5,+0.5,1.1,0.8,+0.8,+0.8,+0.9,0.08,16,0.13,0.40,5,31.3,14.4,0,533,624,85.4,13,37,3,0,49,9425,3359,227,248,91.5,256,286,89.5,41,63,65.1,29,21,5,0,3,0,0,4,3,1,0,0,0,0,390,2198,1256,27,14,12,17,11,528,49,528,49,390,2198,1256,27,14,12,17,11,22,12,12,5,5,12,27,44.4,15,17,3,14,13,35,16,0,566,54,10,2,3,36,19,13,5,7,0,4,12,3,6,4,0,0,0,46,Match Report
404,Manchester Utd,2024-01-14,0.8,267,15,3,51,319,4,1719,17,263,,Tottenham,eng Premier League,D 2-2,2,2,0,37,2,0,0,0,0.8,0.8,-0.5,-0.5,0.6,0.6,+1.2,+1.2,+0.4,0.08,9,0.22,1.00,2,22.2,14.5,1,267,365,73.2,6,27,8,1,30,5061,1906,115,139,82.7,110,134,82.1,38,68,55.9,17,11,3,1,1,1,0,4,4,0,0,0,0,0,260,1719,813,16,14,9,11,10,263,29,263,29,260,1719,813,16,14,9,11,10,21,15,9,7,5,10,16,62.5,6,12,5,7,9,30,32,0,319,43,7,1,3,20,20,8,4,2,2,3,16,3,21,3,0,0,0,51,Match Report
405,Everton,2024-01-14,1.1,170,16,2,47,231,0,1195,15,170,,Aston Villa,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,1.1,1.1,-0.1,-0.1,1.0,0.4,-1.1,-1.1,-1.0,0.12,10,0.00,0.00,2,20.0,17.2,1,170,275,61.8,6,14,4,1,20,3533,1857,71,94,75.5,59,84,70.2,35,70,50.0,15,8,1,0,3,2,1,0,0,0,0,0,0,0,182,1195,646,18,11,7,10,3,170,20,170,20,182,1195,646,18,11,7,10,3,25,16,12,11,2,10,23,43.5,13,12,5,7,9,34,28,0,231,39,12,3,2,12,17,4,4,0,0,5,6,2,28,5,0,0,0,47,Match Report
406,Aston Villa,2024-01-14,1.2,491,7,4,47,527,0,2307,30,478,@,Everton,eng Premier League,D 0-0,0,0,0,68,0,0,0,0,1.2,1.2,+0.1,+0.1,1.0,1.3,-1.2,-1.2,-1.0,0.08,16,0.00,0.00,4,25.0,14.2,0,491,591,83.1,12,26,12,2,48,8602,2928,212,238,89.1,231,260,88.8,39,73,53.4,30,25,0,2,3,0,0,0,0,0,0,0,0,0,438,2307,1139,22,15,4,19,15,478,48,478,48,438,2307,1139,22,15,4,19,15,10,7,5,5,0,7,8,87.5,1,8,3,5,4,14,20,1,527,63,18,2,2,20,34,5,0,0,0,1,9,4,18,1,0,0,0,47,Match Report
407,Crystal Palace,2024-01-20,0.3,294,4,4,41,346,0,1371,19,289,@,Arsenal,eng Premier League,L 0-5,0,5,-5,40,0,0,0,0,0.3,0.3,-2.9,-2.9,0.2,0.2,-0.3,-0.3,-0.2,0.03,12,0.00,0.00,5,41.7,24.4,2,294,393,74.8,7,20,2,0,20,4893,1708,141,164,86.0,116,137,84.7,23,63,36.5,19,9,4,0,3,3,0,0,0,0,0,0,0,0,250,1371,694,13,13,3,12,6,289,19,289,19,250,1371,694,13,13,3,12,6,11,4,7,4,0,3,9,33.3,6,11,7,4,6,17,28,0,346,45,11,0,2,16,12,7,4,0,1,2,9,4,14,2,0,0,0,41,Match Report
408,Arsenal,2024-01-20,3.3,504,11,5,49,556,9,1811,36,501,,Crystal Palace,eng Premier League,W 5-0,5,0,+5,60,5,0,0,0,3.3,3.3,+2.9,+2.9,3.1,1.8,+1.7,+1.7,+1.9,0.16,21,0.24,0.71,7,33.3,16.7,0,504,599,84.1,16,37,15,1,58,8305,2898,250,273,91.6,207,242,85.5,34,58,58.6,36,28,4,1,0,2,1,9,6,2,1,0,0,0,434,1811,972,24,20,9,20,8,501,57,501,57,434,1811,972,24,20,9,20,8,17,11,6,6,5,11,24,45.8,13,9,2,7,9,26,19,1,556,38,14,7,2,16,12,6,6,0,0,5,5,5,16,5,0,0,0,49,Match Report
409,Nott'ham Forest,2024-01-20,1.2,414,9,2,49,495,2,1624,21,412,@,Brentford,eng Premier League,L 2-3,2,3,-1,52,2,0,0,0,1.2,1.2,0.0,0.0,1.1,0.9,+0.8,+0.8,-0.1,0.10,12,0.17,0.67,3,25.0,20.5,0,414,536,77.2,9,45,12,3,41,6693,2314,227,258,88.0,140,184,76.1,37,67,55.2,21,20,0,0,1,0,0,2,2,0,0,0,0,0,320,1624,881,22,19,2,13,8,412,40,412,40,320,1624,881,22,19,2,13,8,13,9,8,4,1,5,11,45.5,6,14,3,11,9,22,26,0,495,39,10,0,4,20,16,4,0,4,0,2,13,2,17,2,0,0,0,49,Match Report
410,Brentford,2024-01-20,1.2,373,10,5,45,446,5,1446,19,368,,Nott'ham Forest,eng Premier League,W 3-2,3,2,+1,48,3,0,0,0,1.2,1.2,0.0,0.0,0.7,1.0,+1.8,+1.8,+1.3,0.11,11,0.27,0.60,5,45.5,14.8,1,373,503,74.2,7,21,7,4,30,6656,2602,175,212,82.5,143,176,81.3,46,83,55.4,19,14,3,0,0,1,1,5,3,1,0,0,1,0,287,1446,801,16,4,4,12,8,368,30,368,30,287,1446,801,16,4,4,12,8,16,10,4,11,1,8,21,38.1,13,13,4,9,12,28,30,0,446,57,15,0,4,19,25,6,5,0,0,0,12,5,7,0,0,0,0,45,Match Report
411,West Ham,2024-01-21,2.3,298,8,3,45,360,3,1420,30,297,@,Sheffield Utd,eng Premier League,D 2-2,2,2,0,43,1,1,1,0,2.3,1.5,-0.2,-0.2,0.8,0.4,-0.3,-0.5,-0.8,0.10,15,0.07,0.25,4,26.7,14.9,0,298,409,72.9,11,20,5,0,27,4748,2030,157,184,85.3,108,134,80.6,23,63,36.5,30,16,4,3,3,3,1,3,0,0,1,1,1,0,278,1420,760,15,8,8,15,10,297,27,297,27,278,1420,760,15,8,8,15,10,18,8,8,9,1,10,25,40.0,15,16,8,8,11,29,22,0,360,47,11,0,4,8,24,1,1,0,0,2,8,3,8,2,1,1,0,45,Match Report
412,Liverpool,2024-01-21,1.5,464,18,5,61,523,8,2043,24,457,@,Bournemouth,eng Premier League,W 4-0,4,0,+4,60,4,0,0,0,1.5,1.5,+0.2,+0.2,1.3,1.4,+2.5,+2.5,+2.7,0.11,14,0.29,0.57,7,50.0,19.2,0,464,569,81.5,12,34,11,2,40,8134,2968,213,237,89.9,186,217,85.7,51,88,58.0,24,19,1,2,1,0,1,8,8,0,0,0,0,0,413,2043,913,16,12,4,24,13,457,37,457,37,413,2043,913,16,12,4,24,13,32,18,13,16,3,17,35,48.6,18,19,6,13,8,40,27,0,523,46,10,3,5,16,23,5,2,3,0,0,6,5,14,0,0,0,0,61,Match Report
413,Sheffield Utd,2024-01-21,2.5,425,8,5,46,489,4,2093,38,423,,West Ham,eng Premier League,D 2-2,2,2,0,57,1,1,1,0,2.5,1.7,+0.2,+0.2,1.2,1.1,-0.5,-0.7,-1.2,0.09,20,0.05,0.20,5,25.0,18.5,1,425,545,78.0,13,34,11,2,41,7731,2855,176,203,86.7,197,231,85.3,43,80,53.8,38,27,2,3,4,2,0,4,1,0,1,1,1,0,369,2093,1133,20,16,5,20,8,423,41,423,41,369,2093,1133,20,16,5,20,8,17,8,6,8,3,7,14,50.0,7,14,6,8,6,23,16,0,489,55,10,2,2,17,28,4,0,2,1,1,9,5,19,1,1,1,0,46,Match Report
414,Bournemouth,2024-01-21,1.4,261,19,5,57,317,0,930,19,258,,Liverpool,eng Premier League,L 0-4,0,4,-4,40,0,0,0,0,1.4,1.4,-0.2,-0.2,1.3,0.7,-1.4,-1.4,-1.3,0.12,11,0.00,0.00,1,9.1,19.8,0,261,379,68.9,9,27,11,3,33,4870,2204,116,148,78.4,107,134,79.9,34,75,45.3,19,14,0,1,1,1,2,0,0,0,0,0,0,0,221,930,439,7,4,5,25,15,258,33,258,33,221,930,439,7,4,5,25,15,27,19,14,13,0,14,22,63.6,8,9,3,6,14,41,20,0,317,61,12,1,3,18,26,8,6,0,0,1,14,5,22,1,0,0,0,57,Match Report
415,Brighton,2024-01-22,1.0,748,10,5,48,798,0,2836,20,743,,Wolves,eng Premier League,D 0-0,0,0,0,72,0,0,0,0,1.0,1.0,-0.1,-0.1,1.1,1.7,-1.0,-1.0,-1.1,0.10,11,0.00,0.00,3,27.3,14.2,0,748,849,88.1,11,66,18,4,60,10559,3669,417,456,91.4,236,259,91.1,40,66,60.6,20,14,3,0,2,1,0,0,0,0,0,0,0,0,662,2836,1388,22,14,8,12,14,743,60,743,60,662,2836,1388,22,14,8,12,14,13,10,4,8,1,3,8,37.5,5,7,0,7,7,20,7,0,798,48,14,2,0,32,18,8,5,1,0,3,6,5,18,3,0,0,0,48,Match Report
416,Wolves,2024-01-22,1.1,255,8,2,51,306,0,1158,13,252,@,Brighton,eng Premier League,D 0-0,0,0,0,28,0,0,0,0,1.1,1.1,+0.1,+0.1,0.9,0.4,-1.1,-1.1,-0.9,0.15,8,0.00,0.00,3,37.5,18.6,0,255,338,75.4,5,9,4,0,19,4207,1771,131,156,84.0,99,120,82.5,18,44,40.9,13,11,0,1,1,0,0,0,0,0,0,0,0,0,175,1158,544,14,7,4,14,10,252,18,252,18,175,1158,544,14,7,4,14,10,20,8,16,4,0,6,12,50.0,6,12,7,5,13,33,35,0,306,31,13,2,1,6,12,2,2,0,0,1,7,2,12,1,0,0,0,51,Match Report
417,Nott'ham Forest,2024-01-30,0.5,215,7,4,32,259,2,862,15,213,,Arsenal,eng Premier League,L 1-2,1,2,-1,27,1,0,0,0,0.5,0.5,-0.7,-0.7,0.4,0.4,+0.5,+0.5,+0.6,0.05,9,0.11,0.33,3,33.3,18.7,0,215,301,71.4,5,10,4,2,15,3760,1574,94,113,83.2,85,114,74.6,26,55,47.3,15,12,1,1,0,1,0,2,2,0,0,0,0,0,201,862,409,6,6,2,8,10,213,15,213,15,201,862,409,6,6,2,8,10,15,7,12,3,0,8,15,53.3,7,16,9,7,15,30,47,1,259,41,10,0,2,13,16,2,2,0,0,1,4,4,26,1,0,0,0,32,Match Report
418,Crystal Palace,2024-01-30,1.1,420,19,3,50,470,6,2146,21,415,,Sheffield Utd,eng Premier League,W 3-2,3,2,+1,53,3,0,0,0,1.1,1.1,+0.4,+0.4,1.0,1.3,+1.9,+1.9,+1.0,0.10,12,0.25,0.75,4,33.3,17.1,0,420,532,78.9,7,42,10,1,52,7552,2877,191,230,83.0,180,212,84.9,41,69,59.4,21,13,3,2,2,0,1,6,6,0,0,0,0,0,379,2146,1081,26,9,8,18,24,415,52,415,52,379,2146,1081,26,9,8,18,24,30,19,9,12,9,9,12,75.0,3,13,1,12,8,38,20,0,470,60,19,4,5,28,26,11,5,0,0,2,8,3,12,2,0,0,0,50,Match Report
419,Sheffield Utd,2024-01-30,0.8,353,26,6,43,413,4,1492,16,350,@,Crystal Palace,eng Premier League,L 2-3,2,3,-1,47,2,0,0,0,0.8,0.8,-0.4,-0.4,0.7,0.5,+1.2,+1.2,+1.3,0.08,9,0.22,0.40,5,55.6,16.5,0,353,471,74.9,7,19,6,1,31,6430,2368,155,182,85.2,152,191,79.6,38,71,53.5,16,12,2,0,2,0,0,4,4,0,0,0,0,0,279,1492,661,13,11,2,16,21,350,30,350,30,279,1492,661,13,11,2,16,21,35,26,19,14,2,11,20,55.0,9,8,3,5,15,50,36,0,413,57,10,0,3,7,32,1,1,0,0,1,13,6,28,1,0,0,0,43,Match Report
420,Newcastle Utd,2024-01-30,2.6,302,9,3,48,353,3,1386,24,301,@,Aston Villa,eng Premier League,W 3-1,3,1,+2,39,2,0,0,0,2.6,2.6,+1.2,+1.2,1.8,1.3,-0.6,-0.6,-0.8,0.19,14,0.14,0.40,5,35.7,11.9,0,302,393,76.8,11,17,7,1,27,5341,1978,154,172,89.5,104,137,75.9,36,61,59.0,24,15,4,1,4,0,0,3,0,1,0,2,0,0,237,1386,754,14,7,8,9,10,301,27,301,27,237,1386,754,14,7,8,9,10,19,9,7,9,3,6,15,40.0,9,12,3,9,10,29,30,0,353,36,16,2,3,17,7,7,2,4,0,4,9,3,22,4,0,0,0,48,Match Report
421,Aston Villa,2024-01-30,1.4,528,9,3,45,564,2,2753,24,527,,Newcastle Utd,eng Premier League,L 1-3,1,3,-2,61,1,0,0,0,1.4,1.4,-1.2,-1.2,1.4,2.2,-0.4,-0.4,-0.4,0.12,12,0.08,0.20,5,41.7,14.3,0,528,622,84.9,11,33,17,3,55,8740,3011,261,274,95.3,223,254,87.8,34,66,51.5,24,19,3,1,1,0,0,2,2,0,0,0,0,0,533,2753,1337,23,23,2,16,13,527,55,527,55,533,2753,1337,23,23,2,16,13,13,9,3,6,4,3,8,37.5,5,12,4,8,3,16,12,0,564,56,16,6,0,23,23,8,4,0,0,2,12,3,28,2,0,0,1,45,Match Report
422,Luton Town,2024-01-30,3.1,284,11,5,76,354,6,1604,27,280,,Brighton,eng Premier League,W 4-0,4,0,+4,41,4,0,0,0,3.1,3.1,+2.2,+2.2,2.3,0.8,+0.9,+0.9,+0.7,0.18,18,0.22,0.50,8,44.4,13.8,1,284,408,69.6,11,26,3,0,27,5135,2178,123,148,83.1,132,163,81.0,26,78,33.3,27,14,1,4,6,1,1,6,3,0,1,2,0,0,248,1604,639,17,12,11,19,9,280,26,280,26,248,1604,639,17,12,11,19,9,17,11,7,7,3,4,12,33.3,8,18,3,15,6,23,17,0,354,50,13,3,2,16,23,7,3,1,3,4,10,5,17,4,0,0,0,76,Match Report
423,Fulham,2024-01-30,1.6,557,5,2,40,611,0,2413,42,552,,Everton,eng Premier League,D 0-0,0,0,0,70,0,0,0,0,1.6,1.6,-0.3,-0.3,1.1,1.4,-1.6,-1.6,-1.1,0.07,25,0.00,0.00,5,20.0,17.3,0,557,670,83.1,17,29,11,6,45,9980,3004,242,267,90.6,244,286,85.3,58,84,69.0,42,34,5,0,2,0,1,0,0,0,0,0,0,0,425,2413,1197,21,15,6,11,10,552,45,552,45,425,2413,1197,21,15,6,11,10,6,5,5,1,0,3,7,42.9,4,12,6,6,8,14,21,0,611,56,15,0,6,33,18,15,5,3,0,3,6,2,31,3,0,0,0,40,Match Report
